Animal_Number,year,month,age,Lactation_Number,Days_In_Milk,RT_mean,RT_variance,AT_mean,AT_variance,temperature_mean,temperature_variance,humidity_mean,humidity_variance,solarradiation_mean,solarradiation_variance,THI_mean,THI_variance,MY1,MY2
49222,2023,12,4.48493150684931,3,166,539.866666666667,19130.8380952381,433.066666666667,12953.780952381,51.2933333333333,27.026380952381,73.3066666666667,126.686380952381,74.7533333333333,1060.84838095238,36.9087492,65.2165060367212,61.008124,57.4623305371429
49233,2023,12,4.43287671232877,3,63,530.466666666667,20471.2666666667,394.8,10001.6,51.6333333333333,12.0752380952381,66.6333333333333,40.6580952380952,98.6666666666667,559.268095238095,34.7694584666667,16.8145889564834,44.41119272,54.0752942742857
49257,2023,9,4.17808219178082,3,37,463.733333333333,18226.0666666667,360.933333333333,9018.06666666667,76.3666666666667,10.4280952380952,51.2333333333333,35.3138095238095,252.986666666667,1220.66266666667,58.9316586,13.5438849698917,47.72241432,56.0749870057143
49260,2024,4,4.75890410958904,3,94,588.066666666667,22450.2095238095,372.2,9148.31428571429,54.7133333333333,19.6812380952381,70.7933333333333,20.4092380952381,213.32,3417.25171428571,38.6088588666667,14.396176585633,66.07928256,66.2730311428571
49264,2023,12,4.46301369863014,3,52,518.066666666667,45133.9238095238,399.066666666667,21141.2095238095,50.04,33.2725714285714,71.1533333333333,105.611238095238,78.1466666666667,1096.79266666667,34.8208099333333,70.9566486474697,59.3525132,53.2523487885714
49272,2023,12,4.41095890410959,3,152,547.8,40121.0285714286,428.666666666667,26302.0952380952,53.4533333333333,24.4326666666667,62.6466666666667,104.706952380952,104.4,957.905714285714,36.5957402,32.8856010026366,45.48166984,43.8545705371429
49274,2023,12,4.46027397260274,3,245,494.933333333333,29729.2095238095,444.066666666667,27383.6380952381,49.5,32.8328571428571,70.4133333333333,86.4769523809524,81.6866666666667,941.538380952381,33.9053117333333,62.1724826541068,43.0232012,38.31491624
49277,2023,11,4.37534246575343,3,228,519.533333333333,17805.6952380952,405.933333333333,10102.2095238095,55.8066666666667,13.2549523809524,62.62,113.957428571429,124.206666666667,902.514952380952,39.0316908666667,18.8321234409313,47.04202632,44.3159384
49282,2023,12,4.46301369863014,3,114,539.8,20888.6,426.333333333333,12045.6666666667,51.0866666666667,29.0369523809524,72.4266666666667,123.983523809524,74.8933333333333,1067.42638095238,36.4045193333333,70.4076669742343,57.36578024,46.6467532914286
49287,2024,3,4.65753424657534,3,211,580.333333333333,25686.9523809524,392.466666666667,9991.40952380952,54.6533333333333,6.42409523809524,73.04,6.58399999999999,167.666666666667,1910.23666666667,39.0747813333333,5.66325346422723,67.95261752,53.1434867085714
49289,2024,5,4.82191780821918,3,134,570.333333333333,22134.9523809524,453.8,14025.4571428571,64.2733333333333,9.66066666666667,56.6333333333333,54.6152380952381,306.2,2914.68857142857,46.6650224666667,10.0478013232083,59.43869568,52.1941834514286
49324,2024,4,4.76986301369863,3,30,485.4,26739.9714285714,337.866666666667,7480.69523809524,56.46,53.7825714285714,68.5933333333333,33.8906666666667,238.913333333333,5694.63552380952,39.9368523333333,45.9437986499738,59.26633072,55.9978763657143
49328,2024,6,4.94246575342466,3,297,537.533333333333,1909.26666666667,483.4,95.8285714285714,78.3866666666667,26.7212380952381,40.8533333333333,33.0355238095238,363.06,177.358285714286,63.2281372,19.0815940135497,50.23077808,41.6663131314286
49346,2024,4,4.73150684931507,3,253,383.4,34840.9714285714,334.4,8095.11428571429,55.7133333333333,19.0098095238095,70.0533333333333,23.0626666666666,218.2,3305.77857142857,39.4399538666667,13.2915749886209,31.90112536,33.9027620571429
49358,2024,2,4.59452054794521,3,234,547.133333333333,1437.26666666667,495.733333333333,421.495238095238,50.76,18.3654285714286,77.0333333333333,31.7952380952381,110.713333333333,2236.50980952381,36.8229523333333,17.8313299209512,33.16664704,39.2681074285714
49361,2024,4,4.74520547945205,3,260,513.6,16533.8285714286,485.666666666667,16671.8095238095,55.9666666666667,39.5480952380953,67.0866666666667,24.2140952380952,245.58,4598.05457142857,39.0373579333333,32.3492351674431,40.37875984,32.8193251657143
49364,2023,10,4.23835616438356,3,90,493.666666666667,19706.380952381,439.266666666667,12847.2095238095,69.38,22.516,56.8733333333333,58.1620952380953,181.233333333333,870.259523809524,51.8022339333333,20.8195733566948,43.96213664,51.63237736
49391,2024,5,4.84657534246575,3,197,590.266666666667,25666.780952381,432.066666666667,12530.780952381,71.4933333333333,12.1435238095238,48.8133333333333,30.2540952380952,351.273333333333,146.202095238095,54.3565154666667,15.582629000702,16.61053904,37.0798500228571
49420,2023,9,4.16164383561644,3,142,609.066666666667,6526.06666666667,455.533333333333,2054.26666666667,75.6933333333333,6.4992380952381,51.3266666666667,42.386380952381,237.886666666667,1095.4340952381,58.3126946,10.1265504052008,58.29110792,37.2399032
49463,2023,10,4.27671232876712,3,135,553.533333333333,22413.5523809524,380.733333333333,9582.35238095238,61.5333333333333,50.4866666666667,58.8466666666667,87.5040952380952,143.12,663.056,44.2516066,52.4655061113216,35.75665736,41.5717068
49470,2024,2,4.57534246575342,3,211,537.0,1442.85714285714,492.666666666667,408.666666666667,51.16,25.4554285714286,77.8666666666667,24.2195238095238,123.486666666667,2917.81980952381,37.4867110666667,24.3795352228029,34.78143456,36.9852436914286
49491,2023,12,4.36986301369863,3,69,553.133333333333,25595.1238095238,451.133333333333,14494.5523809524,51.6333333333333,12.0752380952381,66.6333333333333,40.6580952380952,98.6666666666667,559.268095238095,34.7694584666667,16.8145889564834,66.03845928,61.38460536
49496,2024,2,4.54794520547945,3,194,512.133333333333,9012.40952380952,533.533333333333,30129.4095238095,50.5466666666667,17.5612380952381,79.0733333333333,36.196380952381,86.9466666666667,1629.87266666667,37.4916958,17.3227513355147,40.7779208,49.8257852228571
49536,2024,4,4.70958904109589,3,257,516.866666666667,17860.8380952381,402.2,11034.4571428571,56.9,46.2814285714286,66.2333333333333,22.3123809523809,258.513333333333,3396.73266666667,39.7936587333333,38.4436150568145,38.8274752,36.1486904457143
49573,2023,9,4.14246575342466,3,163,512.866666666667,18900.5523809524,498.333333333333,16565.6666666667,74.1466666666667,12.9026666666667,52.8266666666667,44.5092380952381,223.193333333333,639.042095238095,56.6328201333333,18.2315242082727,43.59926304,48.1844301714286
49588,2023,9,4.13698630136986,3,51,568.8,25204.3142857143,417.466666666667,11169.6952380952,74.8866666666667,11.0526666666667,52.1533333333333,43.9898095238095,226.873333333333,746.024952380952,57.4311106,15.9108461523277,61.38006944,52.5311375085714
49590,2023,10,4.23013698630137,3,121,562.0,20188.0,435.2,12963.3142857143,66.6666666666667,12.3095238095238,59.92,72.5831428571429,166.4,1007.52142857143,49.2929982666667,9.41607271720206,62.87238712,62.4997936914286
49601,2023,10,4.16712328767123,3,21,472.214285714286,38934.7967032967,412.928571428571,12472.2252747253,67.7642857142857,8.41170329670329,59.2142857142857,32.9013186813187,192.778571428571,914.73565934066,49.9896402857143,5.74065692330637,22.45733992,30.1884915657143
49605,2023,12,4.34520547945205,3,56,535.8,22652.3142857143,437.2,17014.3142857143,51.1,5.75142857142857,66.0866666666667,33.5826666666667,101.673333333333,566.226380952381,34.0718408666667,6.63436494530627,61.20770448,59.7905534742857
49613,2024,8,4.9972602739726,3,208,500.866666666667,16603.1238095238,429.066666666667,13230.3523809524,83.4666666666667,34.1766666666667,41.4266666666667,67.9006666666667,325.826666666667,3321.65066666667,68.4477257333333,70.3271572276832,47.30057376,31.2732244342857
49633,2024,3,4.64383561643836,3,219,510.866666666667,20313.8380952381,418.866666666667,11324.6952380952,57.8466666666667,10.8226666666667,65.5,58.99,221.68,1427.88171428571,40.9537092666667,6.44875863592608,58.44079328,50.04934128
49652,2023,9,4.11506849315068,3,63,560.8,20530.3142857143,352.6,9487.54285714286,75.6466666666667,6.56266666666668,51.3666666666667,41.3166666666667,234.313333333333,806.881238095238,58.2514903333333,10.3507999767251,61.29842288,59.2164356
49672,2023,11,4.27123287671233,3,62,470.333333333333,33661.9523809524,343.866666666667,16652.980952381,57.14,14.7482857142857,61.8333333333333,109.522380952381,130.393333333333,697.613523809524,40.2460951333333,17.1087750336993,56.12747408,50.7057537028571
49676,2023,12,4.33150684931507,3,15,360.5,26338.4230769231,332.785714285714,7459.1043956044,50.2642857142857,7.8593956043956,67.8285714285714,51.4037362637363,94.3428571428571,364.516483516483,33.734141,6.62640158316647,41.86200568,40.1947310857143
49690,2023,7,3.95068493150685,3,48,518.0,21997.3846153846,473.142857142857,28977.8241758242,85.1928571428572,11.0868681318681,42.9428571428571,19.0918681318681,308.464285714286,1335.44554945055,69.2705897142857,13.4793845689365,54.544438,51.8857408914286
49744,2023,12,4.35068493150685,3,17,496.785714285714,21901.7197802198,400.642857142857,11066.4010989011,50.3214285714286,34.5525824175824,70.7142857142857,110.621318681319,77.5857142857143,1176.07824175824,35.0241198571428,75.7471343684226,53.0022252,66.1376015314286
49778,2023,9,4.11232876712329,3,77,557.866666666667,21183.8380952381,440.2,12719.1714285714,71.6266666666667,10.4720952380952,56.54,8.99542857142857,218.56,259.328285714286,53.5980032666667,11.0666744472922,44.08007056,58.89438528
49801,2023,9,4.05753424657534,3,121,535.666666666667,18815.8095238095,393.266666666667,10363.3523809524,76.1866666666667,8.65266666666667,50.66,37.2082857142857,250.24,1179.464,58.8404036666667,12.3094586862868,53.91848104,46.3817259657143
49834,2023,9,4.06575342465753,3,32,552.6,28429.4,362.133333333333,8646.8380952381,75.6933333333333,6.4992380952381,51.3266666666667,42.386380952381,237.886666666667,1095.4340952381,58.3126946,10.1265504052008,47.94013848,49.3171141942857
49857,2024,2,4.51506849315069,3,89,616.0,1323.71428571429,525.4,441.685714285714,54.9066666666667,6.98495238095238,74.2,16.6942857142857,163.28,2576.90028571429,39.7981578666667,5.65912936165169,67.90725832,62.3267807428571
49860,2023,12,4.33698630136986,3,61,543.333333333333,23159.6666666667,417.666666666667,11773.380952381,51.9133333333333,21.5898095238095,75.58,125.893142857143,70.1733333333333,946.636380952381,38.2965763333333,51.4207958679387,68.11137472,52.5836245828571
49888,2024,5,4.75616438356164,3,246,566.4,22973.9714285714,427.2,12607.1714285714,70.7,13.2428571428572,47.4533333333333,38.6798095238095,360.78,49.6802857142858,53.8857813333333,19.4105564108878,53.70982872,47.5299617142857
49912,2024,5,4.67397260273973,3,221,540.066666666667,21475.2095238095,468.933333333333,13811.6380952381,63.5266666666667,13.3406666666667,57.4266666666667,71.9892380952381,289.853333333333,6239.83409523809,46.0758721333333,11.9930626911753,33.32086832,38.2086461142857
49937,2024,4,4.58630136986301,3,164,539.2,835.028571428571,477.933333333333,136.92380952381,55.7133333333333,19.0098095238095,70.0533333333333,23.0626666666666,218.2,3305.77857142857,39.4399538666667,13.2915749886209,66.0203156,54.0228072
49965,2024,3,4.5041095890411,3,110,557.6,18907.5428571429,461.333333333333,13980.0952380952,53.72,3.916,72.44,5.80685714285714,167.56,1967.47542857143,37.949916,4.64646351086342,49.58667744,50.5398686285714
50004,2024,6,4.74520547945205,3,151,480.266666666667,33644.9238095238,441.066666666667,27931.9238095238,73.5133333333333,7.44266666666668,49.2333333333333,36.0866666666667,354.7,462.662857142857,56.3622264666667,11.44640555893,51.33754256,48.2511729942857
50014,2024,6,4.7972602739726,3,283,564.0,22642.2857142857,450.066666666667,13874.3523809524,79.68,36.516,37.2866666666667,18.0383809523809,358.806666666667,627.860666666667,65.6648068666667,37.8035500904759,43.44050584,42.0732499542857
50015,2024,4,4.63287671232877,3,148,642.933333333333,5092.6380952381,439.8,8363.02857142857,62.7533333333333,35.728380952381,66.1066666666667,38.7020952380952,262.733333333333,5741.57666666667,45.775992,24.6876842560749,50.85673504,50.4873815542857
50037,2023,10,4.12876712328767,3,92,526.133333333333,18230.4095238095,463.066666666667,14726.0666666667,65.7,25.5428571428571,60.6466666666667,64.4069523809524,159.72,953.090285714286,48.2948268666667,24.1670626002158,58.173174,56.1520976457143
50060,2024,2,4.44109589041096,3,158,547.133333333333,3181.69523809524,422.4,479.971428571429,51.3,26.5114285714286,77.1533333333333,20.948380952381,128.393333333333,2588.3020952381,37.3099411333333,22.6755743041357,58.10059928,55.7503447314286
50078,2024,2,4.45479452054794,3,126,599.6,1658.68571428571,513.533333333333,432.552380952381,55.3933333333333,7.02352380952381,74.7066666666667,28.7763809523809,139.446666666667,3283.86552380952,40.5693256,4.51041109622183,68.492392,69.5213978514286
50086,2024,3,4.54794520547945,3,115,508.6,30287.1142857143,413.733333333333,12760.9238095238,57.1933333333333,11.3920952380952,68.2133333333333,47.5640952380952,212.26,2346.69828571429,40.7124014666667,5.66934522115243,50.55736432,56.5428347542857
50091,2023,9,3.96438356164384,3,79,497.133333333333,17601.2666666667,424.4,12788.6857142857,77.8266666666667,5.72638095238095,52.9133333333333,56.9712380952381,245.58,2377.90028571429,60.4205006,7.21153367958583,59.42962384,51.1042666742857
50097,2023,11,4.16438356164384,3,30,491.666666666667,19230.6666666667,428.8,20467.4571428571,57.4466666666667,15.828380952381,58.5266666666667,101.632095238095,138.953333333333,96.9640952380952,40.2862039333333,16.4956387532229,50.28974504,56.77611064
50162,2023,12,4.21917808219178,3,107,567.333333333333,20525.9523809524,490.333333333333,15997.380952381,50.52,6.19885714285714,66.9933333333333,41.276380952381,97.68,426.973142857143,33.7302035333333,6.16896060540227,56.12293816,49.8892881028571
50207,2024,6,4.72328767123288,3,251,580.4,24698.8285714286,480.2,15733.8857142857,78.88,23.9274285714286,46.0666666666667,17.522380952381,354.293333333333,516.44780952381,62.1575374666667,28.3636238337524,31.27970432,34.69525208
50223,2024,3,4.48219178082192,3,292,557.066666666667,1603.35238095238,406.533333333333,114.409523809524,54.7933333333333,7.1192380952381,67.0533333333333,43.3069523809524,212.86,1807.934,38.0339430666667,5.17324075214578,25.07002984,32.3838768457143
50267,2024,6,4.73698630136986,3,257,582.333333333333,2257.66666666667,502.6,452.971428571429,78.8933333333333,30.6749523809524,38.9666666666667,25.5538095238095,366.68,57.3574285714285,64.3123882,28.1720690796743,46.1303064,41.8386780914286
50275,2023,10,4.03287671232877,2,246,492.2,16538.6,390.0,9794.85714285714,68.5333333333333,27.7666666666667,56.5133333333333,60.2340952380953,179.613333333333,784.236952380953,50.9784824666667,26.767824470282,54.4083604,45.7058738857143
50306,2024,3,4.46027397260274,3,125,622.8,4148.6,439.066666666667,453.638095238095,54.7933333333333,7.1192380952381,67.0533333333333,43.3069523809524,212.86,1807.934,38.0339430666667,5.17324075214578,46.08041128,48.7598440228571
50347,2024,3,4.44931506849315,3,57,641.666666666667,846.238095238095,417.866666666667,119.409523809524,54.16,5.11971428571428,67.6,46.79,205.033333333333,2072.02809523809,37.5421636,3.16556161761053,64.07894184,68.6459652914286
50354,2024,4,4.51780821917808,3,127,555.933333333333,21057.2095238095,431.0,11613.2857142857,55.9666666666667,39.5480952380953,67.0866666666667,24.2140952380952,245.58,4598.05457142857,39.0373579333333,32.3492351674431,60.51824464,60.74957656
50384,2024,2,4.3972602739726,3,164,594.333333333333,26025.9523809524,393.666666666667,10045.380952381,55.08,6.57885714285715,74.0866666666667,17.0083809523809,165.72,2549.18885714286,39.9364224666667,5.16769509882998,48.52073624,51.9291561257143
50388,2024,3,4.45753424657534,3,59,587.8,26879.6,407.533333333333,11404.6952380952,57.8466666666667,10.098380952381,63.5866666666667,50.6226666666667,221.74,1351.85114285714,40.5990421333333,8.22319925321028,73.01016832,63.3648584342857
50412,2024,7,4.75890410958904,3,283,510.8,6753.17142857143,456.0,165.714285714286,87.92,11.886,40.4933333333333,13.4492380952381,354.613333333333,592.83980952381,72.6984537333333,14.5160928411138,21.66808984,24.1161906628571
50458,2023,10,3.98904109589041,3,18,545.857142857143,21869.978021978,436.857142857143,13943.0549450549,69.5071428571429,23.9868681318681,56.4642857142857,59.9332417582418,181.321428571429,937.077197802198,51.9473989285714,22.080671005139,55.05699696,60.2195219085714
50461,2024,3,4.39178082191781,3,81,481.4,3194.4,440.4,7725.82857142857,54.52,8.81885714285714,74.4533333333333,14.4369523809524,155.666666666667,2112.25523809524,39.4764293333333,8.05137816542608,57.719582,49.9339993142857
